BPMX-1 BPMY-1 BPMS-1 BPMA-1 BPMB-1 BPMC-1 BPMD-1 
-1.302669e+00 -7.777000e-03 10464550 2.441649e+06 2.788083e+06 2.870187e+06 2.364631e+06 
-1.301611e+00 -8.720000e-03 10463024 2.441122e+06 2.787539e+06 2.869560e+06 2.364803e+06 
-1.301623e+00 -4.412000e-03 10462545 2.441920e+06 2.787910e+06 2.868934e+06 2.363781e+06 
-1.305756e+00 5.840000e-04 10464022 2.442332e+06 2.789870e+06 2.869124e+06 2.362696e+06 
-1.307744e+00 -8.104000e-03 10462445 2.440255e+06 2.788318e+06 2.870473e+06 2.363399e+06 
-1.304877e+00 -8.450000e-03 10463644 2.440814e+06 2.788245e+06 2.870257e+06 2.364328e+06 
-1.302597e+00 -2.389000e-03 10463068 2.441964e+06 2.788789e+06 2.868656e+06 2.363659e+06 
-1.301267e+00 -1.475000e-03 10463994 2.442615e+06 2.788900e+06 2.868611e+06 2.363868e+06 
-1.302401e+00 -5.883000e-03 10463495 2.441476e+06 2.788348e+06 2.869264e+06 2.364407e+06 
-1.306198e+00 -8.415000e-03 10463411 2.440603e+06 2.788351e+06 2.870457e+06 2.364000e+06 
-1.307538e+00 3.130000e-04 10463385 2.441582e+06 2.790213e+06 2.869019e+06 2.362571e+06 
-1.305977e+00 1.324000e-03 10463576 2.442318e+06 2.789903e+06 2.868922e+06 2.362433e+06 
-1.302408e+00 -5.805000e-03 10463378 2.441803e+06 2.787988e+06 2.869563e+06 2.364024e+06 
-1.302238e+00 -7.619000e-03 10462580 2.441265e+06 2.787534e+06 2.869530e+06 2.364251e+06 
-1.301929e+00 -3.356000e-03 10463124 2.441739e+06 2.788726e+06 2.868531e+06 2.364128e+06 
-1.304337e+00 1.287000e-03 10462972 2.442379e+06 2.789528e+06 2.868434e+06 2.362631e+06 
-1.306077e+00 -5.013000e-03 10463190 2.441257e+06 2.788699e+06 2.869950e+06 2.363284e+06 
-1.306050e+00 -9.407000e-03 10463077 2.440554e+06 2.787909e+06 2.870670e+06 2.363944e+06 
-1.304099e+00 -1.975000e-03 10463097 2.441644e+06 2.789259e+06 2.868693e+06 2.363501e+06 
-1.301798e+00 1.237000e-03 10463943 2.442830e+06 2.789546e+06 2.868111e+06 2.363456e+06 
-1.303498e+00 -7.505000e-03 10463788 2.441318e+06 2.788122e+06 2.870007e+06 2.364341e+06 
-1.305031e+00 -8.717000e-03 10462894 2.440715e+06 2.787882e+06 2.870265e+06 2.364032e+06 
-1.307539e+00 -1.063000e-03 10462619 2.441504e+06 2.789458e+06 2.869360e+06 2.362297e+06 
-1.304907e+00 2.431000e-03 10462938 2.442486e+06 2.789778e+06 2.868352e+06 2.362322e+06 
-1.304220e+00 -5.831000e-03 10461676 2.441193e+06 2.787739e+06 2.869484e+06 2.363260e+06 
-1.301135e+00 -8.840000e-03 10461566 2.441094e+06 2.786799e+06 2.869356e+06 2.364317e+06 
-1.301497e+00 -1.189000e-03 10462033 2.442214e+06 2.788414e+06 2.868112e+06 2.363293e+06 
-1.304756e+00 1.403000e-03 10462794 2.442317e+06 2.789539e+06 2.868464e+06 2.362474e+06 
-1.306196e+00 -5.281000e-03 10462565 2.441007e+06 2.788549e+06 2.869801e+06 2.363208e+06 
-1.305718e+00 -7.630000e-03 10462843 2.440853e+06 2.788074e+06 2.870270e+06 2.363646e+06 
-1.302487e+00 -6.000000e-05 10462487 2.442215e+06 2.789009e+06 2.868086e+06 2.363177e+06 
-1.301059e+00 1.478000e-03 10461821 2.442628e+06 2.788766e+06 2.867502e+06 2.362925e+06 
-1.301517e+00 -3.090000e-03 10462232 2.442158e+06 2.787948e+06 2.868692e+06 2.363434e+06 
-1.304410e+00 -8.103000e-03 10461938 2.440549e+06 2.787771e+06 2.869656e+06 2.363962e+06 
-1.305942e+00 -1.660000e-04 10462190 2.441902e+06 2.789139e+06 2.868925e+06 2.362224e+06 
-1.305574e+00 1.692000e-03 10462773 2.442215e+06 2.789725e+06 2.868534e+06 2.362299e+06 
-1.303587e+00 -6.330000e-03 10462007 2.440964e+06 2.787970e+06 2.869225e+06 2.363848e+06 
-1.302609e+00 -9.657000e-03 10462132 2.440712e+06 2.787197e+06 2.869746e+06 2.364477e+06 
-1.301573e+00 -8.060000e-04 10462117 2.441976e+06 2.788819e+06 2.867777e+06 2.363545e+06 
-1.304635e+00 1.838000e-03 10462148 2.441958e+06 2.789717e+06 2.867897e+06 2.362576e+06 
-1.308171e+00 -5.193000e-03 10462207 2.440595e+06 2.788811e+06 2.869991e+06 2.362810e+06 
-1.306167e+00 -7.547000e-03 10462483 2.440653e+06 2.788121e+06 2.870175e+06 2.363534e+06 
-1.303665e+00 -1.409000e-03 10462409 2.441905e+06 2.788839e+06 2.868599e+06 2.363066e+06 
-1.302241e+00 1.293000e-03 10462164 2.442391e+06 2.789114e+06 2.867726e+06 2.362933e+06 
-1.302551e+00 -3.942000e-03 10461969 2.441531e+06 2.788165e+06 2.868671e+06 2.363602e+06 
-1.304040e+00 -7.479000e-03 10461376 2.440802e+06 2.787441e+06 2.869561e+06 2.363572e+06 
-1.306067e+00 -1.850000e-03 10461395 2.441257e+06 2.788836e+06 2.868839e+06 2.362463e+06 
-1.304241e+00 1.333000e-03 10462362 2.442148e+06 2.789469e+06 2.868132e+06 2.362613e+06 
-1.301255e+00 -4.306000e-03 10461743 2.441677e+06 2.787787e+06 2.868503e+06 2.363776e+06 
-1.302267e+00 -7.821000e-03 10460891 2.440661e+06 2.787228e+06 2.868932e+06 2.364070e+06 
-1.302669e+00 -1.900000e-04 10460548 2.441678e+06 2.788534e+06 2.867572e+06 2.362764e+06 
-1.305322e+00 2.375000e-03 10461339 2.441954e+06 2.789492e+06 2.867909e+06 2.361984e+06 
-1.306291e+00 -4.568000e-03 10460988 2.440568e+06 2.788433e+06 2.869095e+06 2.362892e+06 
-1.305976e+00 -7.383000e-03 10461317 2.440217e+06 2.788028e+06 2.869575e+06 2.363497e+06 
-1.303265e+00 -2.822000e-03 10460713 2.441014e+06 2.788420e+06 2.867970e+06 2.363309e+06 
-1.301039e+00 8.330000e-04 10460039 2.441850e+06 2.788442e+06 2.866856e+06 2.362891e+06 
-1.302720e+00 -4.292000e-03 10461610 2.441481e+06 2.787921e+06 2.868776e+06 2.363432e+06 
-1.304854e+00 -8.227000e-03 10461235 2.440550e+06 2.787378e+06 2.869814e+06 2.363493e+06 
-1.305203e+00 -2.899000e-03 10461485 2.440952e+06 2.788843e+06 2.868598e+06 2.363092e+06 
-1.303263e+00 3.439000e-03 10460919 2.442368e+06 2.789216e+06 2.867285e+06 2.362050e+06 
-1.303112e+00 -4.096000e-03 10461336 2.441139e+06 2.788190e+06 2.868487e+06 2.363520e+06 
-1.301895e+00 -9.320000e-03 10460415 2.440508e+06 2.786653e+06 2.869128e+06 2.364126e+06 
-1.303198e+00 2.700000e-05 10461036 2.441832e+06 2.788695e+06 2.867848e+06 2.362661e+06 
-1.304766e+00 3.235000e-03 10460131 2.441649e+06 2.789474e+06 2.867092e+06 2.361916e+06 
-1.304843e+00 -3.046000e-03 10459951 2.440907e+06 2.788073e+06 2.868421e+06 2.362550e+06 
-1.306281e+00 -7.219000e-03 10460541 2.440061e+06 2.787850e+06 2.869433e+06 2.363197e+06 
-1.302309e+00 -1.605000e-03 10461829 2.441733e+06 2.788657e+06 2.868024e+06 2.363415e+06 
-1.302502e+00 4.001000e-03 10459478 2.442193e+06 2.788854e+06 2.866619e+06 2.361812e+06 
-1.302472e+00 -4.675000e-03 10460432 2.441165e+06 2.787523e+06 2.868456e+06 2.363288e+06 
-1.303612e+00 -8.251000e-03 10459880 2.440234e+06 2.787009e+06 2.869044e+06 2.363593e+06 
-1.307405e+00 -2.680000e-03 10460198 2.440655e+06 2.788568e+06 2.868897e+06 2.362078e+06 
-1.304333e+00 3.077000e-03 10460226 2.441915e+06 2.789204e+06 2.867272e+06 2.361835e+06 
-1.302695e+00 -3.311000e-03 10459746 2.441207e+06 2.787584e+06 2.868097e+06 2.362858e+06 
-1.301739e+00 -6.636000e-03 10460250 2.440873e+06 2.787083e+06 2.868558e+06 2.363736e+06 
-1.302347e+00 5.840000e-04 10459692 2.441806e+06 2.788231e+06 2.867307e+06 2.362348e+06 
-1.303583e+00 2.681000e-03 10459089 2.441762e+06 2.788659e+06 2.866957e+06 2.361711e+06 
-1.304201e+00 -4.401000e-03 10459533 2.440715e+06 2.787613e+06 2.868445e+06 2.362760e+06 
-1.305498e+00 -7.334000e-03 10459544 2.440030e+06 2.787345e+06 2.869143e+06 2.363026e+06 
-1.302939e+00 1.471000e-03 10459360 2.441480e+06 2.788681e+06 2.866871e+06 2.362328e+06 
-1.302382e+00 3.077000e-03 10459212 2.442036e+06 2.788576e+06 2.866714e+06 2.361886e+06 
-1.301546e+00 -3.553000e-03 10459124 2.441065e+06 2.787336e+06 2.867633e+06 2.363090e+06 
-1.303956e+00 -5.917000e-03 10459550 2.440485e+06 2.787356e+06 2.868631e+06 2.363078e+06 
-1.305722e+00 9.400000e-05 10458854 2.441130e+06 2.788328e+06 2.867860e+06 2.361536e+06 
-1.304925e+00 2.123000e-03 10458944 2.441344e+06 2.788822e+06 2.867154e+06 2.361624e+06 
-1.303172e+00 -3.571000e-03 10458914 2.440649e+06 2.787641e+06 2.867746e+06 2.362878e+06 
-1.301799e+00 -8.017000e-03 10457950 2.440021e+06 2.786334e+06 2.868083e+06 2.363512e+06 
-1.302057e+00 -1.351000e-03 10458667 2.441336e+06 2.787556e+06 2.867333e+06 2.362442e+06 
-1.306693e+00 1.370000e-03 10458478 2.440958e+06 2.788729e+06 2.867573e+06 2.361218e+06 
-1.305064e+00 -3.429000e-03 10458431 2.440383e+06 2.787712e+06 2.868032e+06 2.362304e+06 
-1.304139e+00 -6.625000e-03 10458574 2.440231e+06 2.786890e+06 2.868629e+06 2.362823e+06 
-1.302301e+00 -1.943000e-03 10458316 2.440863e+06 2.787660e+06 2.867119e+06 2.362674e+06 
-1.299605e+00 2.571000e-03 10458237 2.442145e+06 2.787813e+06 2.866042e+06 2.362236e+06 
-1.302657e+00 -2.741000e-03 10458029 2.440794e+06 2.787325e+06 2.867415e+06 2.362495e+06 
-1.305017e+00 -7.095000e-03 10458265 2.439664e+06 2.787150e+06 2.868489e+06 2.362962e+06 
-1.304205e+00 -1.335000e-03 10457204 2.440660e+06 2.787506e+06 2.867294e+06 2.361744e+06 
-1.302770e+00 1.326000e-03 10458253 2.441554e+06 2.788006e+06 2.866892e+06 2.361801e+06 
-1.303275e+00 -1.504000e-03 10458247 2.440903e+06 2.787729e+06 2.867331e+06 2.362284e+06 
-1.301084e+00 -5.517000e-03 10458632 2.440853e+06 2.786660e+06 2.867892e+06 2.363227e+06 
-1.301790e+00 -8.500000e-05 10457667 2.441360e+06 2.787446e+06 2.866815e+06 2.362046e+06 
-1.303296e+00 1.511000e-03 10457872 2.441645e+06 2.787785e+06 2.867079e+06 2.361363e+06 
-1.305307e+00 -1.223000e-03 10458071 2.440871e+06 2.787765e+06 2.867864e+06 2.361571e+06 
-1.304541e+00 -5.893000e-03 10457123 2.440047e+06 2.786589e+06 2.868277e+06 2.362210e+06 
-1.302960e+00 4.520000e-04 10458090 2.441098e+06 2.788095e+06 2.866777e+06 2.362120e+06 
-1.301902e+00 6.670000e-04 10456656 2.441159e+06 2.787387e+06 2.866364e+06 2.361746e+06 
-1.301206e+00 -2.711000e-03 10458046 2.441005e+06 2.787132e+06 2.867143e+06 2.362766e+06 
-1.304676e+00 -5.573000e-03 10457404 2.439794e+06 2.787087e+06 2.867975e+06 2.362548e+06 
-1.305376e+00 -6.800000e-04 10456924 2.440201e+06 2.788039e+06 2.866992e+06 2.361692e+06 
-1.303475e+00 1.987000e-03 10456893 2.441041e+06 2.788055e+06 2.866338e+06 2.361459e+06 
-1.303177e+00 -3.289000e-03 10456403 2.440356e+06 2.786771e+06 2.867260e+06 2.362016e+06 
-1.302918e+00 -6.820000e-03 10456321 2.439651e+06 2.786281e+06 2.867621e+06 2.362768e+06 
-1.303323e+00 -6.490000e-04 10456528 2.440678e+06 2.787374e+06 2.866772e+06 2.361704e+06 
-1.305263e+00 1.574000e-03 10457247 2.440926e+06 2.788212e+06 2.866957e+06 2.361152e+06 
-1.304682e+00 -3.079000e-03 10457212 2.440386e+06 2.787214e+06 2.867746e+06 2.361866e+06 
-1.303354e+00 -7.461000e-03 10456596 2.439716e+06 2.786144e+06 2.868049e+06 2.362687e+06 
-1.301293e+00 1.139000e-03 10456321 2.441240e+06 2.787293e+06 2.866078e+06 2.361710e+06 
-1.301025e+00 2.210000e-03 10457345 2.441670e+06 2.787725e+06 2.866112e+06 2.361838e+06 
-1.302326e+00 -7.760000e-04 10457953 2.441248e+06 2.787475e+06 2.867116e+06 2.362114e+06 
-1.304865e+00 -5.398000e-03 10457290 2.439796e+06 2.787085e+06 2.867977e+06 2.362432e+06 
-1.303721e+00 -6.880000e-04 10456979 2.440819e+06 2.787446e+06 2.867074e+06 2.361640e+06 
-1.303122e+00 3.087000e-03 10456810 2.441234e+06 2.788180e+06 2.866053e+06 2.361343e+06 
-1.301700e+00 -1.529000e-03 10456401 2.440881e+06 2.786820e+06 2.866727e+06 2.361973e+06 
-1.301122e+00 -5.401000e-03 10456199 2.440423e+06 2.785912e+06 2.867337e+06 2.362527e+06 
-1.303115e+00 -1.173000e-03 10456254 2.440417e+06 2.787327e+06 2.866603e+06 2.361907e+06 
-1.304323e+00 3.563000e-03 10457401 2.441186e+06 2.788679e+06 2.866266e+06 2.361270e+06 
-1.303639e+00 -1.552000e-03 10456810 2.440306e+06 2.787592e+06 2.866810e+06 2.362102e+06 
-1.303049e+00 -5.647000e-03 10455478 2.439825e+06 2.786069e+06 2.867420e+06 2.362164e+06 
-1.302028e+00 -3.970000e-04 10456273 2.441006e+06 2.787001e+06 2.866584e+06 2.361682e+06 
-1.300631e+00 1.227000e-03 10456366 2.441367e+06 2.787217e+06 2.865962e+06 2.361820e+06 
-1.303406e+00 -7.140000e-04 10455758 2.440209e+06 2.787437e+06 2.866320e+06 2.361792e+06 
-1.303063e+00 -6.147000e-03 10456045 2.439769e+06 2.786245e+06 2.867555e+06 2.362476e+06 
-1.304607e+00 -3.560000e-04 10456096 2.440238e+06 2.787694e+06 2.866638e+06 2.361526e+06 
-1.302546e+00 1.458000e-03 10455821 2.441037e+06 2.787350e+06 2.866160e+06 2.361274e+06 
-1.299721e+00 -1.347000e-03 10456374 2.441103e+06 2.786644e+06 2.866242e+06 2.362385e+06 
-1.301196e+00 -5.364000e-03 10455971 2.440329e+06 2.785904e+06 2.867246e+06 2.362492e+06 
-1.301124e+00 -2.195000e-03 10455158 2.440581e+06 2.786281e+06 2.866406e+06 2.361890e+06 
-1.303694e+00 1.928000e-03 10456080 2.440774e+06 2.787896e+06 2.866129e+06 2.361281e+06 
-1.303807e+00 -1.746000e-03 10456021 2.440496e+06 2.786944e+06 2.867086e+06 2.361495e+06 
-1.301667e+00 -5.467000e-03 10455618 2.439902e+06 2.786121e+06 2.866992e+06 2.362603e+06 
-1.300528e+00 -2.699000e-03 10454993 2.440680e+06 2.785935e+06 2.866468e+06 2.361910e+06 
-1.300692e+00 1.515000e-03 10455186 2.441007e+06 2.787081e+06 2.865480e+06 2.361618e+06 
-1.303888e+00 -1.306000e-03 10455837 2.440531e+06 2.786961e+06 2.866996e+06 2.361349e+06 
-1.304153e+00 -5.690000e-03 10455880 2.439550e+06 2.786531e+06 2.867536e+06 2.362263e+06 
-1.304642e+00 -2.326000e-03 10456822 2.440426e+06 2.787225e+06 2.867511e+06 2.361660e+06 
-1.301038e+00 1.755000e-03 10455079 2.441036e+06 2.787077e+06 2.865539e+06 2.361427e+06 
-1.301696e+00 -2.240000e-04 10456520 2.440860e+06 2.787327e+06 2.866283e+06 2.362050e+06 
-1.300745e+00 -6.255000e-03 10455665 2.439949e+06 2.785840e+06 2.866997e+06 2.362879e+06 
-1.302152e+00 -2.241000e-03 10456512 2.440589e+06 2.786935e+06 2.866820e+06 2.362168e+06 
-1.303154e+00 1.332000e-03 10455679 2.440599e+06 2.787676e+06 2.865956e+06 2.361448e+06 
-1.303272e+00 -1.728000e-03 10455643 2.440223e+06 2.787034e+06 2.866617e+06 2.361769e+06 
-1.302143e+00 -5.362000e-03 10455850 2.439779e+06 2.786394e+06 2.867000e+06 2.362677e+06 
-1.302173e+00 -2.399000e-03 10454741 2.440359e+06 2.786228e+06 2.866576e+06 2.361578e+06 
-1.301570e+00 3.086000e-03 10455693 2.441344e+06 2.787511e+06 2.865611e+06 2.361227e+06 
-1.301827e+00 -1.410000e-04 10455120 2.440455e+06 2.787059e+06 2.865837e+06 2.361769e+06 
-1.303503e+00 -2.496000e-03 10455461 2.440069e+06 2.786846e+06 2.866782e+06 2.361764e+06 
-1.304547e+00 -9.780000e-04 10456047 2.440239e+06 2.787465e+06 2.866821e+06 2.361522e+06 
-1.301073e+00 2.439000e-03 10455128 2.441086e+06 2.787275e+06 2.865379e+06 2.361388e+06 
-1.301561e+00 -1.182000e-03 10455192 2.440584e+06 2.786626e+06 2.866222e+06 2.361760e+06 
-1.301143e+00 -4.841000e-03 10454797 2.440238e+06 2.785579e+06 2.866919e+06 2.362061e+06 
-1.302636e+00 -2.143000e-03 10455060 2.440411e+06 2.786419e+06 2.866709e+06 2.361521e+06 
-1.301720e+00 2.864000e-03 10455020 2.440931e+06 2.787515e+06 2.865292e+06 2.361282e+06 
-1.304791e+00 -1.080000e-04 10454350 2.440152e+06 2.786988e+06 2.866460e+06 2.360750e+06 
-1.302010e+00 -3.523000e-03 10455666 2.440246e+06 2.786436e+06 2.866815e+06 2.362169e+06 
-1.300615e+00 -1.448000e-03 10454998 2.440615e+06 2.786411e+06 2.866023e+06 2.361949e+06 
-1.301684e+00 1.910000e-03 10454330 2.440594e+06 2.787195e+06 2.865227e+06 2.361314e+06 
-1.303542e+00 1.430000e-04 10454744 2.440248e+06 2.787171e+06 2.866082e+06 2.361243e+06 
-1.303954e+00 -3.375000e-03 10454351 2.439774e+06 2.786299e+06 2.866876e+06 2.361402e+06 
-1.304284e+00 -1.799000e-03 10454305 2.439782e+06 2.786783e+06 2.866475e+06 2.361265e+06 
-1.301687e+00 2.090000e-03 10454254 2.440799e+06 2.787011e+06 2.865371e+06 2.361073e+06 
-1.300811e+00 -1.248000e-03 10455179 2.440720e+06 2.786462e+06 2.866134e+06 2.361863e+06 
-1.301304e+00 -4.088000e-03 10454535 2.439989e+06 2.785943e+06 2.866466e+06 2.362137e+06 
-1.302110e+00 -2.838000e-03 10455622 2.440393e+06 2.786491e+06 2.866769e+06 2.361969e+06 
-1.302963e+00 1.533000e-03 10455390 2.440862e+06 2.787334e+06 2.866079e+06 2.361115e+06 
-1.303822e+00 1.450000e-04 10454643 2.440264e+06 2.787105e+06 2.866185e+06 2.361089e+06 
-1.303937e+00 -3.627000e-03 10455132 2.439832e+06 2.786549e+06 2.867043e+06 2.361708e+06 
-1.299604e+00 -1.327000e-03 10454767 2.440791e+06 2.786159e+06 2.865820e+06 2.361997e+06 
-1.300080e+00 6.090000e-04 10455164 2.441035e+06 2.786746e+06 2.865603e+06 2.361780e+06 
-1.302718e+00 1.170000e-04 10455351 2.440759e+06 2.786955e+06 2.866357e+06 2.361280e+06 
-1.303216e+00 -2.460000e-03 10454427 2.439907e+06 2.786503e+06 2.866472e+06 2.361545e+06 
-1.303363e+00 -1.764000e-03 10454680 2.440447e+06 2.786317e+06 2.866843e+06 2.361073e+06 
-1.301846e+00 4.450000e-04 10455173 2.440713e+06 2.787019e+06 2.865912e+06 2.361529e+06 
-1.300092e+00 1.764000e-03 10454437 2.441347e+06 2.786448e+06 2.865512e+06 2.361130e+06 
-1.301462e+00 -2.685000e-03 10454434 2.440125e+06 2.786215e+06 2.866191e+06 2.361903e+06 
-1.302586e+00 -2.353000e-03 10454323 2.439926e+06 2.786467e+06 2.866246e+06 2.361684e+06 
-1.302463e+00 2.249000e-03 10454586 2.440836e+06 2.787192e+06 2.865623e+06 2.360935e+06 
-1.302297e+00 -9.800000e-04 10454024 2.440059e+06 2.786633e+06 2.865824e+06 2.361508e+06 
-1.302463e+00 -2.757000e-03 10454153 2.440096e+06 2.786080e+06 2.866501e+06 2.361476e+06 
-1.299868e+00 -1.698000e-03 10454985 2.440650e+06 2.786288e+06 2.865895e+06 2.362152e+06 
-1.301540e+00 1.492000e-03 10454785 2.440825e+06 2.787055e+06 2.865566e+06 2.361339e+06 
-1.302728e+00 -8.270000e-04 10454986 2.440328e+06 2.786895e+06 2.866223e+06 2.361540e+06 
-1.304388e+00 -3.782000e-03 10454427 2.439568e+06 2.786410e+06 2.866948e+06 2.361501e+06 
-1.303149e+00 -1.702000e-03 10454068 2.440168e+06 2.786310e+06 2.866449e+06 2.361141e+06 
-1.302560e+00 1.639000e-03 10454749 2.440992e+06 2.786918e+06 2.866017e+06 2.360822e+06 
-1.301111e+00 -7.550000e-04 10454811 2.440564e+06 2.786595e+06 2.865900e+06 2.361752e+06 
-1.301747e+00 -2.572000e-03 10454260 2.440011e+06 2.786279e+06 2.866126e+06 2.361844e+06 
-1.301135e+00 -1.102000e-03 10454732 2.440736e+06 2.786270e+06 2.866190e+06 2.361536e+06 
-1.303276e+00 2.512000e-03 10455800 2.440811e+06 2.787910e+06 2.865827e+06 2.361252e+06 
-1.303390e+00 -3.920000e-04 10454960 2.440267e+06 2.787085e+06 2.866235e+06 2.361373e+06 
-1.300692e+00 -2.070000e-03 10454600 2.440649e+06 2.785975e+06 2.866269e+06 2.361707e+06 
-1.301250e+00 -5.590000e-04 10454405 2.440410e+06 2.786610e+06 2.865711e+06 2.361674e+06 
-1.299395e+00 9.180000e-04 10455012 2.441033e+06 2.786773e+06 2.865270e+06 2.361936e+06 
-1.301186e+00 -1.750000e-04 10454370 2.440627e+06 2.786501e+06 2.865780e+06 2.361462e+06 
-1.303076e+00 -3.080000e-03 10454236 2.439816e+06 2.786296e+06 2.866530e+06 2.361594e+06 
-1.301197e+00 -1.849000e-03 10456196 2.440661e+06 2.786833e+06 2.866439e+06 2.362263e+06 
-1.301566e+00 1.655000e-03 10454804 2.440974e+06 2.786969e+06 2.865671e+06 2.361190e+06 
-1.299057e+00 2.958000e-03 10455105 2.441525e+06 2.786994e+06 2.864989e+06 2.361597e+06 
-1.302194e+00 -2.532000e-03 10454756 2.439988e+06 2.786563e+06 2.866256e+06 2.361949e+06 
-1.301872e+00 -5.090000e-04 10455002 2.440523e+06 2.786812e+06 2.866035e+06 2.361632e+06 
-1.303502e+00 2.707000e-03 10455617 2.440971e+06 2.787722e+06 2.865990e+06 2.360934e+06 
-1.302027e+00 4.520000e-04 10454942 2.440546e+06 2.787073e+06 2.865792e+06 2.361531e+06 
-1.301611e+00 -2.040000e-03 10455197 2.440602e+06 2.786330e+06 2.866537e+06 2.361728e+06 
-1.299808e+00 -1.482000e-03 10455480 2.441009e+06 2.786247e+06 2.866184e+06 2.362040e+06 
-1.300890e+00 1.381000e-03 10455651 2.440981e+06 2.787296e+06 2.865581e+06 2.361793e+06 
-1.301642e+00 -6.000000e-04 10456142 2.440706e+06 2.787169e+06 2.866219e+06 2.362048e+06 
-1.305024e+00 -2.464000e-03 10455128 2.439585e+06 2.787174e+06 2.866771e+06 2.361598e+06 
-1.302837e+00 -6.910000e-04 10454693 2.440518e+06 2.786603e+06 2.866392e+06 2.361180e+06 
-1.302526e+00 1.378000e-03 10455591 2.440895e+06 2.787351e+06 2.866028e+06 2.361317e+06 
-1.299642e+00 2.229000e-03 10454955 2.441358e+06 2.786848e+06 2.865245e+06 2.361504e+06 
-1.300545e+00 -2.125000e-03 10455044 2.440480e+06 2.786348e+06 2.866088e+06 2.362128e+06 
-1.302353e+00 -2.000000e-05 10455113 2.440406e+06 2.787144e+06 2.865920e+06 2.361643e+06 
-1.303003e+00 1.603000e-03 10455946 2.440889e+06 2.787608e+06 2.866119e+06 2.361330e+06 
-1.303538e+00 2.001000e-03 10456272 2.440895e+06 2.787895e+06 2.866183e+06 2.361299e+06 
-1.302689e+00 -2.721000e-03 10455598 2.440240e+06 2.786670e+06 2.866766e+06 2.361922e+06 
-1.300629e+00 -3.080000e-04 10456029 2.440988e+06 2.786926e+06 2.866070e+06 2.362045e+06 
-1.299509e+00 3.951000e-03 10455840 2.441812e+06 2.787399e+06 2.865129e+06 2.361500e+06 
-1.303292e+00 5.790000e-04 10455853 2.440390e+06 2.787726e+06 2.866045e+06 2.361692e+06 
-1.303096e+00 -2.320000e-04 10455537 2.440649e+06 2.787044e+06 2.866492e+06 2.361352e+06 
-1.301293e+00 7.320000e-04 10456469 2.441266e+06 2.787208e+06 2.866243e+06 2.361752e+06 
-1.302127e+00 1.040000e-03 10456102 2.441162e+06 2.787229e+06 2.866296e+06 2.361415e+06 
-1.301175e+00 -5.670000e-04 10456790 2.440952e+06 2.787258e+06 2.866328e+06 2.362252e+06 
-1.301548e+00 -1.792000e-03 10456639 2.440930e+06 2.786804e+06 2.866822e+06 2.362083e+06 
-1.302746e+00 2.320000e-04 10456910 2.440798e+06 2.787733e+06 2.866431e+06 2.361948e+06 
-1.301393e+00 1.900000e-03 10455654 2.441239e+06 2.787209e+06 2.865834e+06 2.361372e+06 
-1.303112e+00 1.377000e-03 10457140 2.441150e+06 2.787870e+06 2.866538e+06 2.361582e+06 
-1.301722e+00 -1.889000e-03 10456576 2.440727e+06 2.786944e+06 2.866705e+06 2.362200e+06 
-1.301869e+00 7.600000e-05 10456334 2.441050e+06 2.787142e+06 2.866424e+06 2.361718e+06 
-1.302848e+00 2.711000e-03 10456404 2.441118e+06 2.787970e+06 2.865954e+06 2.361362e+06 
-1.302754e+00 9.360000e-04 10455954 2.441019e+06 2.787264e+06 2.866386e+06 2.361285e+06 
-1.303355e+00 -8.730000e-04 10456390 2.440675e+06 2.787235e+06 2.866847e+06 2.361633e+06 
-1.303904e+00 6.870000e-04 10456639 2.440798e+06 2.787746e+06 2.866650e+06 2.361445e+06 
-1.300858e+00 2.035000e-03 10456238 2.441146e+06 2.787638e+06 2.865546e+06 2.361908e+06 
-1.301304e+00 1.643000e-03 10456226 2.441033e+06 2.787617e+06 2.865706e+06 2.361870e+06 
-1.300163e+00 8.100000e-04 10456516 2.441313e+06 2.787209e+06 2.865898e+06 2.362095e+06 
-1.303204e+00 5.070000e-04 10457360 2.440896e+06 2.787950e+06 2.866607e+06 2.361907e+06 
BPMX-12 BPMY-12 BPMS-12 BPMA-12 BPMB-12 BPMC-12 BPMD-12 
-1.165208e+00 -2.336190e-01 11263070 2.613553e+06 2.935755e+06 3.105899e+06 2.607863e+06 
-3.666100e-01 -2.641010e-01 11244889 2.744917e+06 2.784722e+06 2.966550e+06 2.748700e+06 
1.258390e-01 -2.678320e-01 11233582 2.827805e+06 2.694964e+06 2.877651e+06 2.833162e+06 
-1.557040e-01 -2.388400e-01 11239430 2.785247e+06 2.750580e+06 2.923823e+06 2.779780e+06 
-9.100060e-01 -2.327750e-01 11256991 2.657499e+06 2.889110e+06 3.059508e+06 2.650873e+06 
